ClaimID,ScenarioID,CustomerID,ProductID,ProductCategory,Brand,ModelNumber,SerialNumber,PurchaseDate,ClaimDate,FaultDate,WarrantyDurationMonths,WarrantyExpiryDate,WarrantyStatus,WarrantyRemainingDays,ExtendedWarranty,FaultType,DamageType,FaultCovered,ClaimReportingWithinPeriod,ReceiptAvailable,WarrantyCardAvailable,ProductImageAvailable,SerialEvidenceAvailable,FaultEvidenceAvailable,RepairReportAvailable,PreviousRepair,RepairCount,RepairAuthorized,PreviousReplacement,ReplacementWithinWarranty,SerialNumberMatch,ProductModelConsistent,DuplicateClaimIndicator,DocumentDuplicateIndicator,ContradictionIndicator,RequiredDocumentsComplete,PurchaseProofAvailable,PriorClaimCount,ClaimAmount,PreviousRepairCost,OCRConfidence,ClaimSubmissionChannel,ClaimClass
CLM00276,VALID_276,CUS00276,PROD00276,Television,NovaTech,NOV-TEL-0276,SN-2026-000276,2023-05-17,2023-10-17,2023-10-15,24,2025-05-17,Active,578,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2157.16,0.0,0.91,Web,Valid Claim
CLM01200,MANUAL_200_CONTRADICTION,CUS01200,PROD01200,Air Conditioner,HomePro,HOM-AIR-1200,SN-2026-001200,2025-11-03,2026-11-03,2026-10-25,24,2027-11-03,Active,365,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3,Yes,No,N/A,Yes,No,No,No,Yes,No,Yes,1,2655.72,620.42,0.773,Mobile App,Manual Review
CLM00709,INVALID_209_REPORTING_PERIOD,CUS00709,PROD00709,Air Conditioner,PrimeView,PRI-AIR-0709,SN-2026-000709,2023-11-12,2025-05-12,2025-03-13,36,2026-11-12,Active,508,Yes,Display Failure,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,354.18,0.0,0.978,Email,Invalid Claim
CLM00134,VALID_134,CUS00134,PROD00134,Air Conditioner,ZenCore,ZEN-AIR-0134,SN-2026-000134,2023-12-12,2026-08-12,2026-08-11,36,2026-12-12,Active,122,Yes,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2947.41,0.0,0.915,Email,Valid Claim
CLM01357,MANUAL_357_LOW_OCR_CONFIDENCE,CUS01357,PROD01357,Laptop,ZenCore,ZEN-LAP-1357,SN-2026-001357,2024-12-31,2025-12-31,2025-12-25,24,2026-12-31,Active,365,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,1,1642.09,0.0,0.498,Service Center,Manual Review
CLM00894,INVALID_394_UNAUTHORIZED_REPAIR,CUS00894,PROD00894,Air Conditioner,ZenCore,ZEN-AIR-0894,SN-2026-000894,2024-08-16,2025-09-22,2025-09-06,12,2025-08-16,Active,-37,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,1,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,3,1066.37,640.29,0.762,Web,Invalid Claim
CLM00591,INVALID_91_EXPIRED_WARRANTY,CUS00591,PROD00591,Laptop,PrimeView,PRI-LAP-0591,SN-2026-000591,2023-03-07,2024-06-05,2024-05-26,12,2024-03-07,Expired,-90,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,2,86.34,0.0,0.759,Mobile App,Invalid Claim
CLM01175,MANUAL_175_MISSING_DOCUMENT,CUS01175,PROD01175,Television,NovaTech,NOV-TEL-1175,SN-2026-001175,2024-01-19,2025-07-19,2025-07-06,36,2027-01-19,Active,549,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,3,2512.33,0.0,0.905,Service Center,Manual Review
CLM00355,VALID_355,CUS00355,PROD00355,Refrigerator,ZenCore,ZEN-REF-0355,SN-2026-000355,2025-04-08,2026-05-08,2026-05-04,24,2027-04-08,Active,335,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1447.48,0.0,0.933,Service Center,Valid Claim
CLM01006,MANUAL_06_INCOMPLETE_EVIDENCE,CUS01006,PROD01006,Laptop,Aster,AST-LAP-1006,SN-2026-001006,2024-03-22,2025-09-22,2025-09-13,36,2027-03-22,Active,546,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,1838.75,0.0,0.918,Email,Manual Review
CLM00830,INVALID_330_DUPLICATE_CLAIM,CUS00830,PROD00830,Television,HomePro,HOM-TEL-0830,SN-2026-000830,2023-05-05,2025-05-31,2025-05-05,36,2026-05-05,Active,339,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,1,2274.86,0.0,0.982,Email,Invalid Claim
CLM00594,INVALID_94_UNAUTHORIZED_REPAIR,CUS00594,PROD00594,Printer,HomePro,HOM-PRI-0594,SN-2026-000594,2026-01-11,2027-12-08,2027-12-05,36,2029-01-11,Active,400,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,No,Yes,3,1993.18,239.12,0.928,Email,Invalid Claim
CLM01249,MANUAL_249_LOW_OCR_CONFIDENCE,CUS01249,PROD01249,Smartphone,HomePro,HOM-SMA-1249,SN-2026-001249,2026-02-08,2027-08-08,2027-07-28,36,2029-02-08,Active,550,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1694.47,0.0,0.485,Web,Manual Review
CLM00430,VALID_430,CUS00430,PROD00430,Television,Aster,AST-TEL-0430,SN-2026-000430,2023-05-23,2023-08-23,2023-08-14,24,2025-05-23,Active,639,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1263.48,0.0,0.913,Service Center,Valid Claim
CLM01316,MANUAL_316_SERIAL_WARNING,CUS01316,PROD01316,Washing Machine,ZenCore,ZEN-WAS-1316,SN-2026-001316,2023-07-05,2025-01-05,2024-12-22,36,2026-07-05,Active,546,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,1766.2,0.0,0.755,Web,Manual Review
CLM00507,INVALID_07_EXPIRED_WARRANTY,CUS00507,PROD00507,Washing Machine,PrimeView,PRI-WAS-0507,SN-2026-000507,2024-01-04,2026-04-04,2026-03-25,24,2026-01-04,Expired,-90,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,1628.77,751.0,0.823,Mobile App,Invalid Claim
CLM00019,VALID_19,CUS00019,PROD00019,Laptop,Aster,AST-LAP-0019,SN-2026-000019,2023-12-09,2024-11-09,2024-11-06,24,2025-12-09,Active,395,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,282.88,0.0,0.951,Web,Valid Claim
CLM00978,INVALID_478_UNAUTHORIZED_REPAIR,CUS00978,PROD00978,Laptop,Aster,AST-LAP-0978,SN-2026-000978,2023-08-23,2024-08-11,2024-07-16,36,2026-08-23,Active,742,Yes,Overheating,Electrical Failure,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,No,No,N/A,Yes,Yes,No,No,No,No,Yes,0,1638.85,543.46,0.75,Web,Invalid Claim
CLM01447,MANUAL_447_LOW_OCR_CONFIDENCE,CUS01447,PROD01447,Refrigerator,NovaTech,NOV-REF-1447,SN-2026-001447,2023-02-21,2024-02-21,2024-02-07,24,2025-02-21,Active,366,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,535.15,1113.39,0.569,Service Center,Manual Review
CLM00893,INVALID_393_SERIAL_MISMATCH,CUS00893,PROD00893,Refrigerator,PrimeView,PRI-REF-0893,SN-2026-000893,2024-06-09,2026-06-19,2026-06-18,12,2025-06-09,Active,-375,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,1,2187.2,0.0,0.973,Mobile App,Invalid Claim
CLM00929,INVALID_429_SERIAL_MISMATCH,CUS00929,PROD00929,Laptop,NovaTech,NOV-LAP-0929,SN-2026-000929,2023-04-10,2025-09-04,2025-08-13,24,2025-04-10,Active,-147,No,Overheating,Electrical Failure,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,0,1420.77,0.0,0.984,Service Center,Invalid Claim
CLM01442,MANUAL_442_SERIAL_WARNING,CUS01442,PROD01442,Television,PrimeView,PRI-TEL-1442,SN-2026-001442,2025-03-31,2026-09-30,2026-09-26,36,2028-03-31,Active,548,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,2,1949.01,0.0,0.905,Email,Manual Review
CLM01472,MANUAL_472_SERIAL_WARNING,CUS01472,PROD01472,Washing Machine,HomePro,HOM-WAS-1472,SN-2026-001472,2025-12-05,2026-12-05,2026-12-03,24,2027-12-05,Active,365,No,Noise,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Unknown,Yes,No,No,No,No,Yes,0,2148.85,0.0,0.792,Email,Manual Review
CLM00343,VALID_343,CUS00343,PROD00343,Refrigerator,NovaTech,NOV-REF-0343,SN-2026-000343,2025-02-20,2025-08-20,2025-08-06,12,2026-02-20,Active,184,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,242.18,703.55,0.985,Email,Valid Claim
CLM00563,INVALID_63_SERIAL_MISMATCH,CUS00563,PROD00563,Television,NovaTech,NOV-TEL-0563,SN-2026-000563,2024-05-26,2025-09-03,2025-08-09,12,2025-05-26,Active,-100,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,No,No,No,No,Yes,3,223.11,0.0,0.928,Service Center,Invalid Claim
CLM00737,INVALID_237_SERIAL_MISMATCH,CUS00737,PROD00737,Smartphone,HomePro,HOM-SMA-0737,SN-2026-000737,2024-04-20,2025-05-19,2025-05-01,12,2025-04-20,Active,-29,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,No,Yes,No,No,No,Yes,Yes,1,2467.38,0.0,0.847,Mobile App,Invalid Claim
CLM00967,INVALID_467_REPORTING_PERIOD,CUS00967,PROD00967,Television,ZenCore,ZEN-TEL-0967,SN-2026-000967,2023-06-13,2023-12-13,2023-10-14,12,2024-06-13,Active,249,No,Power Failure,Electrical Failure,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,1245.6,0.0,0.835,Email,Invalid Claim
CLM00538,INVALID_38_EXCLUDED_DAMAGE,CUS00538,PROD00538,Camera,Aster,AST-CAM-0538,SN-2026-000538,2024-10-12,2025-10-12,2025-10-07,24,2026-10-12,Active,365,No,Mechanical Failure,Normal Wear,No,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,579.93,0.0,0.773,Service Center,Invalid Claim
CLM00448,VALID_448,CUS00448,PROD00448,Washing Machine,Aster,AST-WAS-0448,SN-2026-000448,2025-03-01,2025-10-01,2025-09-26,24,2027-03-01,Active,516,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2057.8,0.0,0.911,Email,Valid Claim
CLM01451,MANUAL_451_MISSING_DOCUMENT,CUS01451,PROD01451,Television,Aster,AST-TEL-1451,SN-2026-001451,2026-01-17,2027-07-17,2027-07-09,36,2029-01-17,Active,550,Yes,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,2254.72,0.0,0.795,Email,Manual Review
CLM00876,INVALID_376_UNAUTHORIZED_REPAIR,CUS00876,PROD00876,Television,PrimeView,PRI-TEL-0876,SN-2026-000876,2023-09-22,2025-01-05,2024-12-08,36,2026-09-22,Active,625,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,No,No,N/A,No,Yes,No,No,No,Yes,Yes,3,1595.3,1152.57,0.842,Service Center,Invalid Claim
CLM01217,MANUAL_217_MISSING_DOCUMENT,CUS01217,PROD01217,Camera,NovaTech,NOV-CAM-1217,SN-2026-001217,2023-04-15,2024-04-15,2024-04-14,24,2025-04-15,Active,365,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,3,Yes,No,N/A,Yes,Yes,No,No,No,No,Yes,0,733.35,705.49,0.752,Web,Manual Review
CLM00836,INVALID_336_DUPLICATE_CLAIM,CUS00836,PROD00836,Washing Machine,ZenCore,ZEN-WAS-0836,SN-2026-000836,2023-11-07,2024-07-15,2024-06-22,12,2024-11-07,Active,115,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,3,400.78,0.0,0.855,Mobile App,Invalid Claim
CLM00251,VALID_251,CUS00251,PROD00251,Washing Machine,ZenCore,ZEN-WAS-0251,SN-2026-000251,2025-09-11,2026-06-11,2026-06-06,12,2026-09-11,Active,92,No,Connectivity Issue,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1908.24,0.0,0.978,Email,Valid Claim
CLM01497,MANUAL_497_UNCLEAR_REPAIR,CUS01497,PROD01497,Smartphone,NovaTech,NOV-SMA-1497,SN-2026-001497,2023-06-07,2024-06-07,2024-05-30,24,2025-06-07,Active,365,No,Noise,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,3,956.59,0.0,0.791,Email,Manual Review
CLM00095,VALID_95,CUS00095,PROD00095,Refrigerator,PrimeView,PRI-REF-0095,SN-2026-000095,2024-03-23,2025-01-23,2025-01-11,36,2027-03-23,Active,789,No,Mechanical Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,109.41,0.0,0.976,Service Center,Valid Claim
CLM00295,VALID_295,CUS00295,PROD00295,Refrigerator,NovaTech,NOV-REF-0295,SN-2026-000295,2025-06-11,2028-03-11,2028-02-27,36,2028-06-11,Active,92,No,Overheating,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2676.06,0.0,0.917,Email,Valid Claim
CLM00481,VALID_481,CUS00481,PROD00481,Television,HomePro,HOM-TEL-0481,SN-2026-000481,2023-08-06,2024-03-06,2024-02-26,12,2024-08-06,Active,153,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,448.24,0.0,0.978,Service Center,Valid Claim
CLM01455,MANUAL_455_UNCLEAR_REPAIR,CUS01455,PROD01455,Air Conditioner,PrimeView,PRI-AIR-1455,SN-2026-001455,2023-02-20,2024-08-20,2024-08-08,36,2026-02-20,Active,549,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,2,2322.92,0.0,0.909,Service Center,Manual Review
CLM00249,VALID_249,CUS00249,PROD00249,Smartphone,Aster,AST-SMA-0249,SN-2026-000249,2025-04-20,2025-12-20,2025-12-07,12,2026-04-20,Active,121,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,731.69,0.0,0.923,Email,Valid Claim
CLM00520,INVALID_20_EXCLUDED_DAMAGE,CUS00520,PROD00520,Smartphone,ZenCore,ZEN-SMA-0520,SN-2026-000520,2023-10-20,2025-04-20,2025-04-15,36,2026-10-20,Active,548,No,Overheating,Physical Damage,No,Yes,No,Yes,No,Yes,Yes,Yes,No,0,N/A,Yes,Yes,Yes,Yes,No,No,No,No,No,2,2184.82,0.0,0.849,Mobile App,Invalid Claim
CLM01234,MANUAL_234_INCOMPLETE_EVIDENCE,CUS01234,PROD01234,Camera,HomePro,HOM-CAM-1234,SN-2026-001234,2023-11-12,2025-05-12,2025-05-01,36,2026-11-12,Active,549,Yes,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,0,936.07,0.0,0.857,Mobile App,Manual Review
CLM00471,VALID_471,CUS00471,PROD00471,Smartphone,NovaTech,NOV-SMA-0471,SN-2026-000471,2025-04-08,2026-02-08,2026-02-01,36,2028-04-08,Active,790,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Yes,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,320.68,340.7,0.924,Service Center,Valid Claim
CLM00474,VALID_474,CUS00474,PROD00474,Smartphone,PrimeView,PRI-SMA-0474,SN-2026-000474,2024-11-19,2026-05-19,2026-05-13,24,2026-11-19,Active,184,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1971.25,0.0,0.936,Email,Valid Claim
CLM00364,VALID_364,CUS00364,PROD00364,Television,HomePro,HOM-TEL-0364,SN-2026-000364,2025-06-08,2025-12-08,2025-11-26,12,2026-06-08,Active,182,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,2097.38,0.0,0.938,Mobile App,Valid Claim
CLM00447,VALID_447,CUS00447,PROD00447,Television,HomePro,HOM-TEL-0447,SN-2026-000447,2025-07-24,2026-01-24,2026-01-11,24,2027-07-24,Active,546,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,637.64,0.0,0.955,Service Center,Valid Claim
CLM01314,MANUAL_314_CONTRADICTION,CUS01314,PROD01314,Smartphone,Aster,AST-SMA-1314,SN-2026-001314,2023-03-11,2024-09-11,2024-08-30,36,2026-03-11,Active,546,Yes,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3,Yes,No,N/A,Yes,No,No,No,Yes,Yes,Yes,2,749.62,754.05,0.776,Email,Manual Review
CLM01185,MANUAL_185_UNCLEAR_REPAIR,CUS01185,PROD01185,Air Conditioner,ZenCore,ZEN-AIR-1185,SN-2026-001185,2025-12-28,2026-06-28,2026-06-18,12,2026-12-28,Active,183,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,Unknown,No,N/A,Yes,Yes,No,No,No,No,Yes,3,2028.81,0.0,0.814,Service Center,Manual Review
CLM00896,INVALID_396_DUPLICATE_CLAIM,CUS00896,PROD00896,Camera,ZenCore,ZEN-CAM-0896,SN-2026-000896,2024-12-28,2027-05-24,2027-04-28,24,2026-12-28,Active,-147,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,2,No,No,N/A,Yes,Yes,Yes,Yes,No,No,Yes,1,707.6,498.09,0.895,Email,Invalid Claim
CLM01186,MANUAL_186_INCOMPLETE_EVIDENCE,CUS01186,PROD01186,Refrigerator,HomePro,HOM-REF-1186,SN-2026-001186,2023-11-20,2025-05-20,2025-05-10,36,2026-11-20,Active,549,Yes,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,2,449.07,0.0,0.929,Service Center,Manual Review
CLM00572,INVALID_72_DUPLICATE_CLAIM,CUS00572,PROD00572,Refrigerator,HomePro,HOM-REF-0572,SN-2026-000572,2025-02-20,2025-07-06,2025-06-23,36,2028-02-20,Active,959,No,Power Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,Yes,Yes,No,Yes,Yes,2,2006.7,0.0,0.767,Email,Invalid Claim
CLM00847,INVALID_347_REPORTING_PERIOD,CUS00847,PROD00847,Television,Aster,AST-TEL-0847,SN-2026-000847,2025-11-03,2027-05-03,2027-03-04,36,2028-11-03,Active,398,No,Noise,Manufacturing Defect,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,2699.72,0.0,0.842,Service Center,Invalid Claim
CLM00765,INVALID_265_EXPIRED_WARRANTY,CUS00765,PROD00765,Refrigerator,ZenCore,ZEN-REF-0765,SN-2026-000765,2023-03-31,2025-06-29,2025-06-19,24,2025-03-31,Expired,-90,Yes,Power Failure,Manufacturing Defect,Yes,Yes,Yes,No,Yes,Yes,No,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,Yes,1,1154.39,0.0,0.939,Web,Invalid Claim
CLM01075,MANUAL_75_LOW_OCR_CONFIDENCE,CUS01075,PROD01075,Television,Aster,AST-TEL-1075,SN-2026-001075,2025-05-10,2026-05-10,2026-05-06,24,2027-05-10,Active,365,No,Display Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,3,362.37,0.0,0.538,Mobile App,Manual Review
CLM00301,VALID_301,CUS00301,PROD00301,Washing Machine,ZenCore,ZEN-WAS-0301,SN-2026-000301,2025-06-04,2026-06-04,2026-05-24,24,2027-06-04,Active,365,No,Water Leakage,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1171.96,0.0,0.943,Email,Valid Claim
CLM00938,INVALID_438_DUPLICATE_CLAIM,CUS00938,PROD00938,Washing Machine,Aster,AST-WAS-0938,SN-2026-000938,2023-02-28,2023-07-22,2023-06-27,24,2025-02-28,Active,587,No,Overheating,Electrical Failure,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,Yes,Yes,No,Yes,Yes,Yes,No,No,No,1,72.91,0.0,0.842,Email,Invalid Claim
CLM01475,MANUAL_475_MISSING_DOCUMENT,CUS01475,PROD01475,Air Conditioner,Aster,AST-AIR-1475,SN-2026-001475,2025-05-17,2025-11-17,2025-11-03,12,2026-05-17,Active,181,No,Battery Problem,Manufacturing Defect,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,2,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,1,767.91,997.35,0.958,Email,Manual Review
CLM00499,VALID_499,CUS00499,PROD00499,Air Conditioner,Aster,AST-AIR-0499,SN-2026-000499,2023-01-16,2023-08-16,2023-08-07,36,2026-01-16,Active,884,No,Water Leakage,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,1924.22,0.0,0.978,Service Center,Valid Claim
CLM00046,VALID_46,CUS00046,PROD00046,Laptop,ZenCore,ZEN-LAP-0046,SN-2026-000046,2023-09-13,2025-03-13,2025-03-04,24,2025-09-13,Active,184,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,0,471.22,0.0,0.931,Web,Valid Claim
CLM00833,INVALID_333_SERIAL_MISMATCH,CUS00833,PROD00833,Laptop,ZenCore,ZEN-LAP-0833,SN-2026-000833,2025-06-07,2025-11-27,2025-11-13,36,2028-06-07,Active,923,No,Battery Problem,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,No,Yes,Yes,No,No,Yes,Yes,2,2003.12,0.0,0.85,Service Center,Invalid Claim
CLM00541,INVALID_41_REPORTING_PERIOD,CUS00541,PROD00541,Camera,Aster,AST-CAM-0541,SN-2026-000541,2024-06-28,2024-12-28,2024-10-29,12,2025-06-28,Active,-76,No,Noise,Electrical Failure,Yes,No,No,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,No,No,1,208.54,0.0,0.76,Web,Invalid Claim
CLM01500,MANUAL_500_CONTRADICTION,CUS01500,PROD01500,Printer,NovaTech,NOV-PRI-1500,SN-2026-001500,2024-03-31,2025-03-31,2025-03-20,24,2026-03-31,Active,365,No,Display Failure,Manufacturing Defect,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,0,N/A,No,N/A,Yes,No,No,No,Yes,No,No,1,2365.73,0.0,0.851,Web,Manual Review
CLM00438,VALID_438,CUS00438,PROD00438,Air Conditioner,ZenCore,ZEN-AIR-0438,SN-2026-000438,2024-07-13,2026-05-13,2026-04-30,24,2026-07-13,Active,61,No,Power Failure,Electrical Failure,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1500.98,0.0,0.913,Service Center,Valid Claim
CLM00393,VALID_393,CUS00393,PROD00393,Smartphone,Aster,AST-SMA-0393,SN-2026-000393,2023-07-07,2025-02-07,2025-01-29,24,2025-07-07,Active,150,No,Display Failure,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1263.75,0.0,0.956,Web,Valid Claim
CLM00426,VALID_426,CUS00426,PROD00426,Camera,HomePro,HOM-CAM-0426,SN-2026-000426,2025-12-03,2026-04-03,2026-03-30,12,2026-12-03,Active,244,No,Connectivity Issue,Manufacturing Defect,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,0,N/A,No,N/A,Yes,Yes,No,No,No,Yes,Yes,1,1660.78,0.0,0.975,Service Center,Valid Claim
